T[736]: 0.000007, -0.000343 i
T[737]: 0.000008, -0.000345 i
T[738]: 0.000009, -0.000346 i
T[739]: 0.000010, -0.000349 i
T[740]: 0.000011, -0.000351 i
T[741]: 0.000013, -0.000354 i
T[742]: 0.000014, -0.000357 i
T[743]: 0.000015, -0.000360 i
T[744]: 0.000016, -0.000364 i
T[745]: 0.000018, -0.000368 i
T[746]: 0.000019, -0.000372 i
T[747]: 0.000021, -0.000377 i
T[748]: 0.000022, -0.000382 i
T[749]: 0.000024, -0.000388 i
T[750]: 0.000025, -0.000394 i
T[751]: 0.000027, -0.000400 i
T[752]: 0.000029, -0.000407 i
T[753]: 0.000031, -0.000415 i
T[754]: 0.000033, -0.000423 i
T[755]: 0.000036, -0.000431 i
T[756]: 0.000038, -0.000441 i
T[757]: 0.000041, -0.000451 i
T[758]: 0.000044, -0.000462 i
T[759]: 0.000047, -0.000473 i
T[760]: 0.000051, -0.000486 i
T[761]: 0.000055, -0.000500 i
T[762]: 0.000059, -0.000515 i
T[763]: 0.000064, -0.000531 i
T[764]: 0.000069, -0.000548 i
T[765]: 0.000075, -0.000568 i
T[766]: 0.000082, -0.000589 i
T[767]: 0.000090, -0.000611 i
T[768]: 0.000098, -0.000637 i
T[769]: 0.000108, -0.000664 i
T[770]: 0.000120, -0.000695 i
T[771]: 0.000133, -0.000729 i
T[772]: 0.000148, -0.000767 i
T[773]: 0.000167, -0.000809 i
T[774]: 0.000189, -0.000857 i
T[775]: 0.000216, -0.000911 i
T[776]: 0.000248, -0.000973 i
T[777]: 0.000289, -0.001043 i
T[778]: 0.000340, -0.001124 i
T[779]: 0.000406, -0.001217 i
T[780]: 0.000493, -0.001326 i
T[781]: 0.000609, -0.001451 i
T[782]: 0.000769, -0.001595 i
T[783]: 0.000996, -0.001756 i
T[784]: 0.001324, -0.001921 i
T[785]: 0.001806, -0.002049 i
T[786]: 0.002495, -0.002035 i
T[787]: 0.003366, -0.001657 i
T[788]: 0.004101, -0.000676 i
T[789]: 0.004131, 0.000693 i
T[790]: 0.003411, 0.001726 i
T[791]: 0.002510, 0.002135 i
T[792]: 0.001788, 0.002149 i
T[793]: 0.001287, 0.002007 i
T[794]: 0.000949, 0.001828 i
T[795]: 0.000718, 0.001654 i
T[796]: 0.000558, 0.001500 i
T[797]: 0.000443, 0.001366 i
T[798]: 0.000358, 0.001251 i
T[799]: 0.000295, 0.001152 i
T[800]: 0.000246, 0.001067 i
T[801]: 0.000208, 0.000994 i
T[802]: 0.000177, 0.000929 i
T[803]: 0.000153, 0.000873 i
T[804]: 0.000132, 0.000824 i
T[805]: 0.000116, 0.000780 i
T[806]: 0.000102, 0.000740 i
T[807]: 0.000090, 0.000705 i
T[808]: 0.000080, 0.000674 i
T[809]: 0.000072, 0.000645 i
T[810]: 0.000064, 0.000619 i
T[811]: 0.000058, 0.000596 i
T[812]: 0.000052, 0.000574 i
T[813]: 0.000047, 0.000555 i
T[814]: 0.000043, 0.000537 i
T[815]: 0.000039, 0.000520 i
T[816]: 0.000036, 0.000505 i
T[817]: 0.000032, 0.000491 i
T[818]: 0.000030, 0.000478 i
T[819]: 0.000027, 0.000466 i
T[820]: 0.000025, 0.000455 i
T[821]: 0.000023, 0.000444 i
T[822]: 0.000021, 0.000435 i
T[823]: 0.000019, 0.000426 i
T[824]: 0.000018, 0.000418 i
T[825]: 0.000016, 0.000410 i
T[826]: 0.000015, 0.000403 i
T[827]: 0.000014, 0.000397 i
T[828]: 0.000013, 0.000391 i
T[829]: 0.000012, 0.000385 i
T[830]: 0.000011, 0.000380 i
T[831]: 0.000010, 0.000375 i
T[832]: 0.000009, 0.000370 i
T[833]: 0.000008, 0.000366 i
T[834]: 0.000007, 0.000363 i
T[835]: 0.000007, 0.000359 i
T[836]: 0.000006, 0.000356 i
T[837]: 0.000005, 0.000353 i
T[838]: 0.000005, 0.000351 i
T[839]: 0.000004, 0.000349 i
T[840]: 0.000003, 0.000347 i
T[841]: 0.000003, 0.000345 i
T[842]: 0.000002, 0.000343 i
T[843]: 0.000002, 0.000342 i
T[844]: 0.000001, 0.000341 i
T[845]: 0.000001, 0.000341 i
T[846]: 0.000001, 0.000340 i
T[847]: 0.000000, 0.000340 i
T[848]: -0.000000, 0.000340 i
T[849]: -0.000001, 0.000340 i
T[850]: -0.000001, 0.000341 i
T[851]: -0.000001, 0.000342 i
T[852]: -0.000002, 0.000343 i
T[853]: -0.000002, 0.000344 i
T[854]: -0.000003, 0.000345 i
T[855]: -0.000003, 0.000347 i
T[856]: -0.000003, 0.000349 i
T[857]: -0.000004, 0.000352 i
T[858]: -0.000004, 0.000354 i
T[859]: -0.000005, 0.000357 i
T[860]: -0.000005, 0.000360 i
T[861]: -0.000006, 0.000364 i
T[862]: -0.000006, 0.000368 i
T[863]: -0.000006, 0.000372 i
T[864]: -0.000007, 0.000376 i
T[865]: -0.000007, 0.000381 i
T[866]: -0.000008, 0.000387 i
T[867]: -0.000008, 0.000393 i
T[868]: -0.000009, 0.000399 i
T[869]: -0.000010, 0.000406 i
T[870]: -0.000010, 0.000413 i
T[871]: -0.000011, 0.000421 i
T[872]: -0.000012, 0.000429 i
T[873]: -0.000012, 0.000438 i
T[874]: -0.000013, 0.000448 i
T[875]: -0.000014, 0.000459 i
T[876]: -0.000015, 0.000471 i
T[877]: -0.000016, 0.000483 i
T[878]: -0.000017, 0.000497 i
T[879]: -0.000018, 0.000511 i
T[880]: -0.000020, 0.000527 i
T[881]: -0.000021, 0.000545 i
T[882]: -0.000023, 0.000564 i
T[883]: -0.000025, 0.000584 i
T[884]: -0.000027, 0.000607 i
T[885]: -0.000030, 0.000632 i
T[886]: -0.000032, 0.000660 i
T[887]: -0.000035, 0.000691 i
T[888]: -0.000039, 0.000725 i
T[889]: -0.000043, 0.000764 i
T[890]: -0.000048, 0.000807 i
T[891]: -0.000054, 0.000856 i
T[892]: -0.000062, 0.000913 i
T[893]: -0.000071, 0.000978 i
T[894]: -0.000082, 0.001054 i
T[895]: -0.000095, 0.001143 i
T[896]: -0.000114, 0.001250 i
T[897]: -0.000137, 0.001379 i
T[898]: -0.000170, 0.001540 i
T[899]: -0.000217, 0.001744 i
T[900]: -0.000287, 0.002010 i
T[901]: -0.000398, 0.002371 i
T[902]: -0.000591, 0.002888 i
T[903]: -0.000970, 0.003675 i
T[904]: -0.001869, 0.004973 i
T[905]: -0.004716, 0.007072 i
T[906]: -0.014247, 0.004322 i
T[907]: -0.008468, -0.007885 i
T[908]: -0.002739, -0.006045 i
T[909]: -0.001218, -0.004295 i
T[910]: -0.000668, -0.003270 i
T[911]: -0.000416, -0.002626 i
T[912]: -0.000281, -0.002191 i
T[913]: -0.000201, -0.001878 i
T[914]: -0.000150, -0.001644 i
T[915]: -0.000116, -0.001462 i
T[916]: -0.000092, -0.001317 i
T[917]: -0.000074, -0.001198 i
T[918]: -0.000061, -0.001100 i
T[919]: -0.000051, -0.001017 i
T[920]: -0.000043, -0.000947 i
T[921]: -0.000036, -0.000886 i
T[922]: -0.000031, -0.000833 i
T[923]: -0.000027, -0.000787 i
T[924]: -0.000023, -0.000745 i
T[925]: -0.000020, -0.000709 i
T[926]: -0.000018, -0.000676 i
T[927]: -0.000016, -0.000647 i
T[928]: -0.000014, -0.000620 i
T[929]: -0.000013, -0.000596 i
T[930]: -0.000011, -0.000575 i
T[931]: -0.000010, -0.000555 i
T[932]: -0.000009, -0.000536 i
T[933]: -0.000008, -0.000520 i
T[934]: -0.000007, -0.000504 i
T[935]: -0.000007, -0.000490 i
T[936]: -0.000006, -0.000477 i
T[937]: -0.000005, -0.000465 i
T[938]: -0.000005, -0.000454 i
T[939]: -0.000004, -0.000444 i
T[940]: -0.000004, -0.000434 i
T[941]: -0.000004, -0.000425 i
T[942]: -0.000003, -0.000417 i
T[943]: -0.000003, -0.000410 i
T[944]: -0.000003, -0.000403 i
T[945]: -0.000002, -0.000396 i
T[946]: -0.000002, -0.000390 i
T[947]: -0.000002, -0.000384 i
T[948]: -0.000002, -0.000379 i
T[949]: -0.000002, -0.000374 i
T[950]: -0.000001, -0.000370 i
T[951]: -0.000001, -0.000366 i
T[952]: -0.000001, -0.000362 i
T[953]: -0.000001, -0.000359 i
T[954]: -0.000001, -0.000356 i
T[955]: -0.000001, -0.000353 i
T[956]: -0.000001, -0.000351 i
T[957]: -0.000001, -0.000349 i
T[958]: -0.000000, -0.000347 i
T[959]: -0.000000, -0.000345 i
T[960]: -0.000000, -0.000344 i
T[961]: -0.000000, -0.000342 i
T[962]: -0.000000, -0.000342 i
T[963]: -0.000000, -0.000341 i
T[964]: -0.000000, -0.000341 i
T[965]: -0.000000, -0.000340 i
T[966]: 0.000000, -0.000340 i
T[967]: 0.000000, -0.000341 i
T[968]: 0.000000, -0.000341 i
T[969]: 0.000000, -0.000342 i
T[970]: 0.000000, -0.000343 i
T[971]: 0.000000, -0.000345 i
T[972]: 0.000000, -0.000346 i
T[973]: 0.000000, -0.000348 i
T[974]: 0.000000, -0.000350 i
T[975]: 0.000000, -0.000353 i
T[976]: 0.000000, -0.000355 i
T[977]: 0.000000, -0.000358 i
T[978]: 0.000001, -0.000362 i
T[979]: 0.000001, -0.000365 i
T[980]: 0.000001, -0.000369 i
T[981]: 0.000001, -0.000373 i
T[982]: 0.000001, -0.000378 i
T[983]: 0.000001, -0.000383 i
T[984]: 0.000001, -0.000389 i
T[985]: 0.000001, -0.000395 i
T[986]: 0.000001, -0.000401 i
T[987]: 0.000001, -0.000408 i
T[988]: 0.000001, -0.000415 i
T[989]: 0.000001, -0.000423 i
T[990]: 0.000001, -0.000432 i
T[991]: 0.000001, -0.000441 i
T[992]: 0.000001, -0.000452 i
T[993]: 0.000001, -0.000463 i
T[994]: 0.000001, -0.000474 i
T[995]: 0.000001, -0.000487 i
T[996]: 0.000001, -0.000501 i
T[997]: 0.000001, -0.000516 i
T[998]: 0.000001, -0.000532 i
T[999]: 0.000001, -0.000550 i
T[1000]: 0.000001, -0.000570 i
T[1001]: 0.000001, -0.000591 i
T[1002]: 0.000001, -0.000615 i
T[1003]: 0.000001, -0.000641 i
T[1004]: 0.000001, -0.000669 i
T[1005]: 0.000001, -0.000701 i
T[1006]: 0.000001, -0.000737 i
T[1007]: 0.000001, -0.000777 i
T[1008]: 0.000001, -0.000822 i
T[1009]: 0.000002, -0.000874 i
T[1010]: 0.000002, -0.000933 i
T[1011]: 0.000002, -0.001001 i
T[1012]: 0.000002, -0.001082 i
T[1013]: 0.000002, -0.001177 i
T[1014]: 0.000003, -0.001291 i
T[1015]: 0.000003, -0.001431 i
T[1016]: 0.000003, -0.001607 i
T[1017]: 0.000004, -0.001833 i
T[1018]: 0.000005, -0.002136 i
T[1019]: 0.000008, -0.002559 i
T[1020]: 0.000011, -0.003196 i
T[1021]: 0.000019, -0.004257 i
T[1022]: 0.000042, -0.006382 i
T[1023]: 0.000164, -0.012758 i
wave_out[0]: 0.000000
wave_out[1]: 0.600352
wave_out[2]: -0.000000
wave_out[3]: 0.768908
wave_out[4]: 0.000488
wave_out[5]: 0.592160
wave_out[6]: -0.000000
wave_out[7]: 0.765708
wave_out[8]: 7459.045410
wave_out[9]: 0.583968
wave_out[10]: 1336769700395179048960.000000
wave_out[11]: 0.762764
wave_out[12]: 0.000000
wave_out[13]: 0.576800
wave_out[14]: -0.000003
wave_out[15]: 0.760204
wave_out[16]: -63651410587944254670543250050252800.000000
wave_out[17]: 0.570656
wave_out[18]: 0.000000
wave_out[19]: 0.757644
wave_out[20]: -0.000000
wave_out[21]: 0.565536
wave_out[22]: -46353211392.000000
wave_out[23]: 0.755468
wave_out[24]: -0.000000
wave_out[25]: 0.558332
wave_out[26]: 0.000000
wave_out[27]: 0.753420
wave_out[28]: -0.000000
wave_out[29]: 0.550140
wave_out[30]: -518969491456.000000
wave_out[31]: 0.751500
wave_out[32]: -0.000000
wave_out[33]: 0.541948
wave_out[34]: 0.000000
wave_out[35]: 0.749416
wave_out[36]: -0.000000
wave_out[37]: 0.533756
wave_out[38]: -0.000000
wave_out[39]: 0.746088
wave_out[40]: 10390862249287783851451393855790776320.000000
wave_out[41]: 0.527612
wave_out[42]: -10058867454825574957056.000000
wave_out[43]: 0.743272
wave_out[44]: 7459.045410
wave_out[45]: 0.521468
wave_out[46]: 2.507904
wave_out[47]: 0.740456
wave_out[48]: 0.000000
wave_out[49]: 0.515324
wave_out[50]: -0.000000
wave_out[51]: 0.737896
wave_out[52]: -0.000000
wave_out[53]: 0.511228
wave_out[54]: -1381695862881171697303552.000000
wave_out[55]: 0.735336
wave_out[56]: 1689869382420791296.000000
wave_out[57]: 0.505084
wave_out[58]: 0.000000
wave_out[59]: 0.733288
wave_out[60]: -6502207632954928136192.000000
wave_out[61]: 0.500988
wave_out[62]: 5219551393285610070729555968.000000
wave_out[63]: 0.731240
wave_out[64]: -866485534720.000000
wave_out[65]: 0.496892
wave_out[66]: -0.000000
wave_out[67]: 0.729192
wave_out[68]: -12898553424370466816.000000
wave_out[69]: 0.492796
wave_out[70]: -188909656517717734413303808.000000
wave_out[71]: 0.727400
wave_out[72]: -188909656517717734413303808.000000
wave_out[73]: 0.488700
wave_out[74]: 0.000000
wave_out[75]: 0.725864
wave_out[76]: 717469970878886182374390890496.000000
wave_out[77]: 0.486652
wave_out[78]: 4957148160.000000
wave_out[79]: 0.724328
wave_out[80]: 10390862249287783851451393855790776320.000000
wave_out[81]: 0.482556
wave_out[82]: -0.000000
wave_out[83]: 0.722792
wave_out[84]: 0.000000
wave_out[85]: 0.480508
wave_out[86]: -0.000000
wave_out[87]: 0.721512
wave_out[88]: 0.000000
wave_out[89]: 0.476412
wave_out[90]: -18741729427456.000000
wave_out[91]: 0.720232
wave_out[92]: -0.000000
wave_out[93]: 0.474364
wave_out[94]: -2708135889556277348728378914504704.000000
wave_out[95]: 0.719208
wave_out[96]: -0.000000
wave_out[97]: 0.470268
wave_out[98]: 0.000000
wave_out[99]: 0.718184
wave_out[100]: 223467152.000000
wave_out[101]: 0.467690
wave_out[102]: 0.000488
wave_out[103]: 0.717160
wave_out[104]: 3349092822417408.000000
wave_out[105]: 0.463594
wave_out[106]: 677334351872.000000
wave_out[107]: 0.716392
wave_out[108]: 49476495966696367980544.000000
wave_out[109]: 0.459498
wave_out[110]: 907043598469775350260826112.000000
wave_out[111]: 0.715624
wave_out[112]: 10390862249287783851451393855790776320.000000
wave_out[113]: 0.451306
wave_out[114]: -0.000000
wave_out[115]: 0.714856
wave_out[116]: -0.000000
wave_out[117]: 0.447210
wave_out[118]: -0.000000
wave_out[119]: 0.714344
wave_out[120]: -0.000000
wave_out[121]: 0.443114
wave_out[122]: -0.000000
wave_out[123]: 0.713576
wave_out[124]: -0.000000
wave_out[125]: 0.439018
wave_out[126]: -0.000018
wave_out[127]: 0.713320
wave_out[128]: 3349092822417408.000000
wave_out[129]: 0.432344
wave_out[130]: -216837.125000
wave_out[131]: 0.712808
wave_out[132]: 717469970878886182374390890496.000000
wave_out[133]: 0.424152
wave_out[134]: -2574329577472000.000000
wave_out[135]: 0.712296
wave_out[136]: -0.000000
wave_out[137]: 0.415960
wave_out[138]: -278572406750815715328.000000
wave_out[139]: 0.712040
wave_out[140]: -0.000000
wave_out[141]: 0.407768
wave_out[142]: -31569946886873282158526464.000000
wave_out[143]: 0.711784
wave_out[144]: 717469970878886182374390890496.000000
wave_out[145]: 0.392902
wave_out[146]: -31569946886873282158526464.000000
wave_out[147]: 0.711784
wave_out[148]: -0.000000
wave_out[149]: 0.376518
wave_out[150]: -3490034650461457203538337726464.000000
wave_out[151]: 0.711528
wave_out[152]: 0.000000
wave_out[153]: 0.000000
wave_out[154]: -3490034650461457203538337726464.000000
wave_out[155]: 0.711528
wave_out[156]: -0.000000
wave_out[157]: -0.345268
wave_out[158]: -3490034650461457203538337726464.000000
wave_out[159]: 0.711528
wave_out[160]: -0.000000
wave_out[161]: -0.376518
wave_out[162]: -3490034650461457203538337726464.000000
wave_out[163]: 0.711528
wave_out[164]: 717469970878886182374390890496.000000
wave_out[165]: -0.392902
wave_out[166]: -31569946886873282158526464.000000
wave_out[167]: 0.711784
wave_out[168]: -0.000000
wave_out[169]: -0.407768
wave_out[170]: -31569946886873282158526464.000000
wave_out[171]: 0.711784
wave_out[172]: -0.000000
wave_out[173]: -0.415960
wave_out[174]: -278572406750815715328.000000
wave_out[175]: 0.712040
wave_out[176]: 3349092822417408.000000
wave_out[177]: -0.432344
wave_out[178]: -2574329577472000.000000
wave_out[179]: 0.712296
wave_out[180]: -0.000000
wave_out[181]: -0.439018
wave_out[182]: -216837.125000
wave_out[183]: 0.712808
wave_out[184]: -0.000000
wave_out[185]: -0.443114
wave_out[186]: -1.909888
wave_out[187]: 0.713064
wave_out[188]: -0.000000
wave_out[189]: -0.447210
wave_out[190]: -0.000000
wave_out[191]: 0.713576
wave_out[192]: 717469970878886182374390890496.000000
wave_out[193]: -0.455402
wave_out[194]: -0.000000
wave_out[195]: 0.714344
wave_out[196]: 49476495966696367980544.000000
wave_out[197]: -0.459498
wave_out[198]: -0.000000
wave_out[199]: 0.714856
wave_out[200]: 223467152.000000
wave_out[201]: -0.467690
wave_out[202]: 907043598469775350260826112.000000
wave_out[203]: 0.715624
wave_out[204]: 0.000000
wave_out[205]: -0.472316
wave_out[206]: 677334351872.000000
wave_out[207]: 0.716392
wave_out[208]: -0.000000
wave_out[209]: -0.474364
wave_out[210]: 0.000488
wave_out[211]: 0.717160
wave_out[212]: -0.000000
wave_out[213]: -0.478460
wave_out[214]: 0.000000
wave_out[215]: 0.718184
wave_out[216]: 10390862249287783851451393855790776320.000000
wave_out[217]: -0.482556
wave_out[218]: -2708135889556277348728378914504704.000000
wave_out[219]: 0.719208
wave_out[220]: 717469970878886182374390890496.000000
wave_out[221]: -0.486652
wave_out[222]: -18741729427456.000000
wave_out[223]: 0.720232
wave_out[224]: 49476495966696367980544.000000
wave_out[225]: -0.490748
wave_out[226]: -0.000000
wave_out[227]: 0.721256
wave_out[228]: 3349092822417408.000000
wave_out[229]: -0.494844
wave_out[230]: -0.000000
wave_out[231]: 0.722536
wave_out[232]: -6502207632954928136192.000000
wave_out[233]: -0.500988
wave_out[234]: 534415130230784.000000
wave_out[235]: 0.724072
wave_out[236]: 1689869382420791296.000000
wave_out[237]: -0.505084
wave_out[238]: 0.000000
wave_out[239]: 0.725608
wave_out[240]: -0.000000
wave_out[241]: -0.511228
wave_out[242]: -19929982339791794112307732152320.000000
wave_out[243]: 0.727144
wave_out[244]: -29061896.000000
wave_out[245]: -0.517372
wave_out[246]: -0.000107
wave_out[247]: 0.728936
wave_out[248]: -1.909888
wave_out[249]: -0.525564
wave_out[250]: 65630941598626676912599438796924125184.000000
wave_out[251]: 0.730728
wave_out[252]: -2708135889556277348728378914504704.000000
wave_out[253]: -0.531708
wave_out[254]: 340.951050
wave_out[255]: 0.732520
wave_out[256]: -188909656517717734413303808.000000
wave_out[257]: -0.539900
wave_out[258]: -16945663545881777860223602054397952.000000
wave_out[259]: 0.734824
wave_out[260]: -12898553424370466816.000000
wave_out[261]: -0.548092
wave_out[262]: -0.000000
wave_out[263]: 0.737128
wave_out[264]: -0.000000
wave_out[265]: -0.558332
wave_out[266]: 363546676363763122176.000000
wave_out[267]: 0.739432
wave_out[268]: -0.000000
wave_out[269]: -0.565536
wave_out[270]: 0.000000
wave_out[271]: 0.741992
wave_out[272]: -63651410587944254670543250050252800.000000
wave_out[273]: -0.570656
wave_out[274]: -0.000000
wave_out[275]: 0.744808
wave_out[276]: 0.000000
wave_out[277]: -0.576800
wave_out[278]: 223467152.000000
wave_out[279]: 0.747880
wave_out[280]: 7459.045410
wave_out[281]: -0.583968
wave_out[282]: 236665287518994154472031125504.000000
wave_out[283]: 0.750604
wave_out[284]: 71211348041662464.000000
wave_out[285]: -0.591136
wave_out[286]: -0.000404
wave_out[287]: 0.752268
wave_out[288]: 0.000000
wave_out[289]: -0.600352
wave_out[290]: -711998301960014065893824734693425152.000000
wave_out[291]: 0.754188
wave_out[292]: 0.000000
wave_out[293]: -0.609568
wave_out[294]: -0.000034
wave_out[295]: 0.756236
wave_out[296]: -0.000000
wave_out[297]: -0.619808
wave_out[298]: -566609402332859948206305312768.000000
wave_out[299]: 0.758412
wave_out[300]: -0.000000
wave_out[301]: -0.628548
wave_out[302]: -0.000000
wave_out[303]: 0.760716
wave_out[304]: -0.000003
wave_out[305]: -0.635204
wave_out[306]: 112933036032.000000
wave_out[307]: 0.763276
wave_out[308]: -0.002428
wave_out[309]: -0.642884
wave_out[310]: 151755306078275340343847945282519040.000000
wave_out[311]: 0.765964
wave_out[312]: -0.000000
wave_out[313]: -0.652100
wave_out[314]: -0.000000
wave_out[315]: 0.768908
wave_out[316]: 0.416320
wave_out[317]: -0.662340
wave_out[318]: -0.000000
wave_out[319]: 0.772108
wave_out[320]: -1025191488.000000
wave_out[321]: -0.673604
wave_out[322]: -1.909888
wave_out[323]: 0.775564
wave_out[324]: 0.000000
wave_out[325]: -0.687428
wave_out[326]: -18274.582031
wave_out[327]: 0.779276
wave_out[328]: 0.000000
wave_out[329]: -0.695400
wave_out[330]: -1614.282715
wave_out[331]: 0.783244
wave_out[332]: -3247236186112.000000
wave_out[333]: -0.704616
wave_out[334]: -0.001263
wave_out[335]: 0.787468
wave_out[336]: 907043598469775350260826112.000000
wave_out[337]: -0.715624
wave_out[338]: 0.000000
wave_out[339]: 0.792076
wave_out[340]: -11.988480
wave_out[341]: -0.728680
wave_out[342]: 0.000000
wave_out[343]: 0.796812
wave_out[344]: -69.582848
wave_out[345]: -0.744296
wave_out[346]: 38225112485240011489280000.000000
wave_out[347]: 0.801676
wave_out[348]: 0.000000
wave_out[349]: -0.756620
wave_out[350]: -7682623.000000
wave_out[351]: 0.806540
wave_out[352]: -0.002428
wave_out[353]: -0.767884
wave_out[354]: -0.000000
wave_out[355]: 0.811276
wave_out[356]: -304141648308431643226703599046498451456.000000
wave_out[357]: -0.781452
wave_out[358]: 177360758374400.000000
wave_out[359]: 0.813872
wave_out[360]: -149532062962332379837278191616.000000
wave_out[361]: -0.797580
wave_out[362]: -209192054540946197220163584.000000
wave_out[363]: 0.815216
wave_out[364]: 0.128360
wave_out[365]: -0.814640
wave_out[366]: -1897711329857660518400.000000
wave_out[367]: 0.815472
wave_out[368]: 112933036032.000000
wave_out[369]: -0.825776
wave_out[370]: 0.000000
wave_out[371]: 0.813936
wave_out[372]: -1.909888
wave_out[373]: -0.838064
wave_out[374]: 0.214376
wave_out[375]: 0.806924
wave_out[376]: 17280909904546103296.000000
wave_out[377]: -0.850800
wave_out[378]: 0.035198
wave_out[379]: 0.791308
wave_out[380]: 1182027283836124004352.000000
wave_out[381]: -0.862448
wave_out[382]: 9487135744.000000
wave_out[383]: 0.767244
wave_out[384]: -0.000000
wave_out[385]: -0.871088
wave_out[386]: -2086548163832840192.000000
wave_out[387]: 0.719976
wave_out[388]: -0.000000
wave_out[389]: -0.874800
wave_out[390]: -4233794578622624230826573824.000000
wave_out[391]: 0.578848
wave_out[392]: 0.000000
wave_out[393]: -0.872688
wave_out[394]: -0.000000
wave_out[395]: -0.675652
wave_out[396]: 2.507904
wave_out[397]: -0.865456
wave_out[398]: 0.000000
wave_out[399]: -0.749160
wave_out[400]: 1538753603810885632.000000
wave_out[401]: -0.854768
wave_out[402]: 0.006007
wave_out[403]: -0.775692
wave_out[404]: 262433379327880031866191872.000000
wave_out[405]: -0.842608
wave_out[406]: 583655690998258371028850701238272.000000
wave_out[407]: -0.793484
wave_out[408]: -136702788102097797895990800285696.000000
wave_out[409]: -0.830576
wave_out[410]: 0.000000
wave_out[411]: -0.803980
wave_out[412]: 488912516898881536.000000
wave_out[413]: -0.819568
wave_out[414]: nan
wave_out[415]: -0.808844
wave_out[416]: 0.000002
wave_out[417]: -0.807180
wave_out[418]: 2660610881276084224.000000
wave_out[419]: -0.809868
wave_out[420]: -136576933888.000000
wave_out[421]: -0.790668
wave_out[422]: -0.000000
wave_out[423]: -0.808332
wave_out[424]: 0.000000
wave_out[425]: -0.776716
wave_out[426]: 374494429087143808237180026880.000000
wave_out[427]: -0.805388
wave_out[428]: -0.000000
wave_out[429]: -0.764940
wave_out[430]: -13354064958944338150992904192.000000
wave_out[431]: -0.801548
wave_out[432]: -4924703990874112.000000
wave_out[433]: -0.755212
wave_out[434]: -16945663545881777860223602054397952.000000
wave_out[435]: -0.797324
wave_out[436]: -866485534720.000000
wave_out[437]: -0.743784
wave_out[438]: -0.000000
wave_out[439]: -0.792972
wave_out[440]: -0.000000
wave_out[441]: -0.729960
wave_out[442]: 0.000000
wave_out[443]: -0.788620
wave_out[444]: 0.000000
wave_out[445]: -0.718184
wave_out[446]: -0.000000
wave_out[447]: -0.784524
wave_out[448]: 9725123173074075648.000000
wave_out[449]: -0.708200
wave_out[450]: -0.000000
wave_out[451]: -0.780556
wave_out[452]: 1815236362358217427831832592299065344.000000
wave_out[453]: -0.699496
wave_out[454]: -0.000000
wave_out[455]: -0.776844
wave_out[456]: 19357659053464588242439372800.000000
wave_out[457]: -0.692072
wave_out[458]: -0.000000
wave_out[459]: -0.773388
wave_out[460]: nan
wave_out[461]: -0.683844
wave_out[462]: 122272504671422256498511708160.000000
wave_out[463]: -0.770188
wave_out[464]: -149532062962332379837278191616.000000
wave_out[465]: -0.672580
wave_out[466]: -3247236186112.000000
wave_out[467]: -0.767116
wave_out[468]: 0.000000
wave_out[469]: -0.662852
wave_out[470]: 0.000000
wave_out[471]: -0.764300
wave_out[472]: 6239513.500000
wave_out[473]: -0.654148
wave_out[474]: -0.000000
wave_out[475]: -0.761740
wave_out[476]: 7459.045410
wave_out[477]: -0.646468
wave_out[478]: 1299992150016.000000
wave_out[479]: -0.759308
wave_out[480]: 0.000000
wave_out[481]: -0.639812
wave_out[482]: 0.000000
wave_out[483]: -0.757132
wave_out[484]: -5045843398799445180022784.000000
wave_out[485]: -0.633668
wave_out[486]: -542467687869147250688.000000
wave_out[487]: -0.754956
wave_out[488]: -0.000000
wave_out[489]: -0.628548
wave_out[490]: -0.000000
wave_out[491]: -0.753036
wave_out[492]: 32538056623818153755875999744.000000
wave_out[493]: -0.621856
wave_out[494]: -58815136122535936.000000
wave_out[495]: -0.751244
wave_out[496]: -0.000000
wave_out[497]: -0.612640
wave_out[498]: 0.000000
wave_out[499]: -0.749160
wave_out[500]: -0.000000
wave_out[501]: -0.604448
wave_out[502]: -0.000000
wave_out[503]: -0.746088
wave_out[504]: -0.000000
wave_out[505]: -0.597280
wave_out[506]: -1120008897617510688844939264.000000
wave_out[507]: -0.743016
wave_out[508]: 10390862249287783851451393855790776320.000000
wave_out[509]: -0.590112
wave_out[510]: 261934.281250
wave_out[511]: -0.740200
wave_out[512]: 7459.045410
wave_out[513]: -0.583968
wave_out[514]: -0.000000
wave_out[515]: -0.737896
wave_out[516]: -4233794578622624230826573824.000000
wave_out[517]: -0.578848
wave_out[518]: -1381695862881171697303552.000000
wave_out[519]: -0.735336
wave_out[520]: -0.000000
wave_out[521]: -0.573728
wave_out[522]: 0.000000
wave_out[523]: -0.733288
wave_out[524]: 0.011625
wave_out[525]: -0.568608
wave_out[526]: 5219551393285610070729555968.000000
wave_out[527]: -0.731240
wave_out[528]: -6502207632954928136192.000000
wave_out[529]: -0.563488
wave_out[530]: -0.000000
wave_out[531]: -0.729192
wave_out[532]: -866485534720.000000
wave_out[533]: -0.556284
wave_out[534]: -188909656517717734413303808.000000
wave_out[535]: -0.727400
wave_out[536]: -12898553424370466816.000000
wave_out[537]: -0.548092
wave_out[538]: 0.000000
wave_out[539]: -0.725608
wave_out[540]: -0.000000
wave_out[541]: -0.541948
wave_out[542]: 534415130230784.000000
wave_out[543]: -0.724072
wave_out[544]: -0.000000
